Cube.000,22.104949951171875,46.02017593383789,-51.33760833740234
Cube.001,23.449735641479492,36.984535217285156,-53.93589782714844
Cube.002,-11.6716890335083,26.987171173095703,-55.15174865722656
Cube.003,-26.63528823852539,46.183250427246094,-51.71436309814453
Cube.004,-93.33758544921875,2.621702194213867,55.43660354614258
Cube.005,-25.95428848266601,12.862408638000488,-58.31545257568359
Cube.006,29.625499725341797,33.35417175292969,-54.65839385986328
Cube.007,-29.32915687561035,28.03097152709961,-56.75432586669922
Cube.008,56.18354797363281,13.260675430297852,-55.10195159912109
Cube.009,39.57897186279297,8.056968688964844,-56.27486038208008
Cube.010,43.098079681396484,26.980655670166016,-54.44183349609375
Cube.011,55.58355712890625,23.145219802856445,-54.59759521484375
Cube.012,36.3756217956543,37.45379638671875,-53.35581588745117
Cube.013,42.84640121459961,59.138092041015625,-45.8605842590332
Cube.014,35.07683563232422,59.941890716552734,-45.04144287109375
Cube.015,40.58637237548828,62.573768615722656,-40.69375610351562
Cube.016,51.36916732788086,59.171146392822266,-40.15054702758789
Cube.017,55.4671516418457,56.99618148803711,-40.64995193481445
Cube.018,31.400131225585938,61.29542922973633,-42.96636581420898
Cube.019,-41.13834762573242,48.91360092163086,-48.00655364990234
Cube.020,-51.55429458618164,55.609230041503906,-43.09561920166015
Cube.021,-54.23465347290039,13.179357528686523,-51.10088729858398
Cube.022,-15.06120204925537,-15.3060302734375,-53.80496215820312
Cube.023,-71.44314575195312,-9.496170043945312,-41.43083190917969
Cube.024,-72.2940444946289,-24.22424125671386,-38.9046630859375
Cube.025,-64.90315246582031,9.296806335449219,-42.80510711669922
Cube.026,-90.27027893066406,31.958314895629883,-21.57128715515136
Cube.027,-96.14376831054688,-3.611251831054687,-2.152275800704956
Cube.028,-94.11758422851562,-22.90709686279297,1.8377392292022705
Cube.029,-35.83413696289062,-6.618296146392822,-57.68812942504883
Cube.030,17.496862411499023,6.544259548187256,-58.68418121337890
Cube.031,-107.2973175048828,65.93173217773438,-20.77785873413086
Cube.032,-110.2718811035156,64.9211196899414,-12.02556991577148
Cube.033,-100.4703674316406,22.464555740356445,12.960662841796875
Cube.034,-100.0238876342773,15.891185760498047,9.840926170349121
Cube.035,-0.495048820972442,7.929637432098389,-59.94876480102539
Cube.036,-9.633658409118652,-6.397695064544678,-55.53035736083984
Cube.037,-22.8278865814209,8.899774551391602,-58.92153930664062
Cube.038,-32.94125366210937,5.670749187469482,-58.53443145751953
Cube.039,-7.162909984588623,16.722604751586914,-59.26628875732422
Cube.040,-12.3423433303833,12.676568984985352,-59.29523086547851
Cube.041,11.012561798095703,23.833078384399414,-58.19197845458984
Cube.042,8.891185760498047,31.182714462280273,-55.26996231079101
Cube.043,-5.223676204681396,10.543313026428223,-60.00217819213867
Cube.044,-9.37927532196045,4.381914138793945,-59.39921951293945
Cube.045,-7.65291166305542,25.632516860961914,-56.62004470825195
Cube.046,-9.428133964538574,22.468904495239258,-57.48936080932617
Cube.047,-16.67317962646484,22.82596206665039,-56.77892303466797
Cube.048,-14.67110252380371,26.983156204223633,-55.0724983215332
Cube.049,-20.67538070678711,29.143146514892578,-55.62456130981445
Cube.050,-28.87170600891113,22.867280960083008,-57.55461120605469
Cube.051,-41.35858917236328,15.518145561218262,-56.24811553955078
Cube.052,-62.66815567016601,17.378236770629883,-39.6534538269043
Cube.053,-48.31628799438476,33.4586067199707,-48.15504837036133
Cube.054,-44.29737854003906,35.84716033935547,-49.97208786010742
Cube.055,-75.42334747314453,38.62399673461914,-35.28667831420898
Cube.056,-81.0633773803711,51.47089767456055,-38.93890762329101
Cube.057,-92.19034576416016,52.428897857666016,-35.21105575561523
Cube.058,-81.94349670410156,-31.81523704528808,-23.72727394104004
Cube.059,3.5242300033569336,-16.03546333312988,-54.11205291748047
Cube.060,43.59474182128906,-7.125279903411865,-55.84060287475586
Cube.061,26.183874130249023,24.643247604370117,-55.83869934082031
Cube.062,-67.87644958496094,65.1656265258789,-28.80611419677734
Cube.063,49.90626525878906,13.653027534484863,-55.16970443725586
Cube.064,33.08632278442383,48.320133209228516,-50.82963562011719
Cube.065,37.12784194946289,46.82661819458008,-50.97665786743164
Cube.066,32.10548400878906,54.45132827758789,-48.36709594726562
Cube.067,42.96946334838867,47.79569625854492,-50.49163818359375
Cube.068,57.62098693847656,39.96971130371094,-51.90773391723633
Cube.069,81.24540710449219,26.262531280517578,-52.6431884765625
Cube.070,79.0497817993164,20.82630157470703,-53.40517044067383
Cube.071,75.42677307128906,10.640121459960938,-53.8170166015625
Cube.072,44.85643005371094,19.628660202026367,-55.05870819091797
Cube.073,27.09636688232422,14.695908546447754,-57.17008972167969
Cube.074,16.096160888671875,22.889923095703125,-57.58317947387695
Cube.075,52.55055618286133,2.9622740745544434,-55.45371246337890
Cube.076,83.73881530761719,1.647147536277771,-52.02360153198242
Cube.077,60.85709762573242,8.718158721923828,-55.05850601196289
Cube.078,67.39026641845703,25.828012466430664,-54.14320755004883
Cube.079,13.91066837310791,9.912895202636719,-59.22690963745117
Cube.080,31.94395637512207,20.171709060668945,-55.99645614624023
Cube.081,-18.82693481445312,2.989999532699585,-59.24937438964844
Cube.082,-32.30361938476562,-13.83220005035400,-56.11620330810547
Cube.083,-94.9620132446289,67.71732330322266,-34.17708969116211
Cube.084,-75.76223754882812,57.99995422363281,-11.86423397064209
Cube.085,-90.38493347167969,61.42080307006836,-9.112497329711914
Cube.086,-80.33455657958984,57.33858871459961,-3.963346481323242
Cube.087,-51.55855560302734,47.93635940551758,6.832660675048828
