2.014586776494979858e-01,3.334879502654075623e-02,-9.789291620254516602e-01
-3.956568613648414612e-02,1.267164498567581177e-01,-9.911495447158813477e-01
-6.570889800786972046e-02,2.827456891536712646e-01,-9.569416046142578125e-01
4.314121603965759277e-02,-4.796484857797622681e-02,-9.979168772697448730e-01
-7.491394132375717163e-02,-1.112277507781982422e-01,-9.909673333168029785e-01
1.591341048479080200e-01,-6.200669705867767334e-02,-9.853078126907348633e-01
1.499325633049011230e-01,9.897090494632720947e-02,-9.837300777435302734e-01
-9.683634340763092041e-02,-8.181627839803695679e-02,-9.919319152832031250e-01
1.011165678501129150e-01,1.137702167034149170e-01,-9.883479475975036621e-01
1.730446517467498779e-02,-1.906113177537918091e-01,-9.815130829811096191e-01
1.433591265231370926e-02,-3.132041692733764648e-01,-9.495776295661926270e-01
-2.599121332168579102e-01,9.587491154670715332e-01,1.150912940502166748e-01
-6.604760885238647461e-01,6.126765012741088867e-01,4.340492486953735352e-01
-6.866647601127624512e-01,5.764655470848083496e-01,4.429210424423217773e-01
-6.327558159828186035e-01,6.400805711746215820e-01,4.357946217060089111e-01
-4.201943874359130859e-01,8.592104315757751465e-01,2.918803095817565918e-01
-3.983718454837799072e-01,8.565762042999267578e-01,3.279893398284912109e-01
-5.143762230873107910e-01,8.015892505645751953e-01,3.047489225864410400e-01
-7.110241651535034180e-01,6.658406257629394531e-01,2.260549664497375488e-01
-5.477071404457092285e-01,7.416315078735351562e-01,3.872976601123809814e-01
8.890078663825988770e-01,2.615112662315368652e-01,3.758681416511535645e-01
8.505113124847412109e-01,3.579448461532592773e-01,3.853648900985717773e-01
-8.052484393119812012e-01,-4.463229477405548096e-01,-3.903470337390899658e-01
1.051189973950386047e-01,6.288780272006988525e-02,-9.924691915512084961e-01
1.097293496131896973e-01,-2.167787700891494751e-01,-9.700342416763305664e-01
1.935963481664657593e-01,-2.866839468479156494e-01,-9.382604956626892090e-01
3.413549065589904785e-02,-1.262834072113037109e-01,-9.914066791534423828e-01
9.037066251039505005e-02,-8.905612677335739136e-02,-9.919183850288391113e-01
6.144288778305053711e-01,-1.201082691550254822e-01,-7.797764539718627930e-01
6.508787274360656738e-01,-1.108855679631233215e-01,-7.510400414466857910e-01
2.686275243759155273e-01,-9.058795124292373657e-02,-9.589750766754150391e-01
5.313678383827209473e-01,-1.721178889274597168e-01,-8.294719457626342773e-01
4.626759588718414307e-01,-1.292129606008529663e-01,-8.770603537559509277e-01
3.753905594348907471e-01,-3.009164035320281982e-01,-8.766590952873229980e-01
-5.493335053324699402e-02,-4.696362912654876709e-01,-8.811492919921875000e-01
5.367050692439079285e-02,-1.096701472997665405e-01,-9.925178885459899902e-01
1.242017298936843872e-01,-7.537659257650375366e-02,-9.893898963928222656e-01
-5.098007321357727051e-01,8.372485041618347168e-01,1.977831870317459106e-01
-7.414150834083557129e-01,6.430005431175231934e-01,1.919739693403244019e-01
-5.145100951194763184e-01,7.459001541137695312e-01,4.229802191257476807e-01
-6.241635680198669434e-01,6.701333522796630859e-01,4.016728997230529785e-01
6.981067657470703125e-01,-7.148845791816711426e-01,3.983563184738159180e-02
-1.334951072931289673e-01,-1.210885643959045410e-01,-9.836242198944091797e-01
-4.784556478261947632e-02,-1.079201996326446533e-01,-9.930075407028198242e-01
8.003342896699905396e-02,1.438761204481124878e-01,-9.863539934158325195e-01
4.226774722337722778e-02,2.276299595832824707e-01,-9.728298783302307129e-01
3.564963638782501221e-01,1.929668188095092773e-01,-9.141521453857421875e-01
3.447113633155822754e-01,2.155299633741378784e-01,-9.136306047439575195e-01
4.483247995376586914e-01,2.158532887697219849e-01,-8.674169778823852539e-01
6.862609982490539551e-01,2.899749437347054482e-03,-7.273495197296142578e-01
5.181953907012939453e-01,2.459546318277716637e-03,-8.552586436271667480e-01
5.148482918739318848e-01,-4.653931036591529846e-02,-8.560171723365783691e-01
6.942110061645507812e-01,7.834427803754806519e-02,-7.154951095581054688e-01
6.517564654350280762e-01,2.503666840493679047e-02,-7.580150365829467773e-01
6.714645624160766602e-01,2.919779531657695770e-02,-7.404611706733703613e-01
2.213570326566696167e-01,-3.604527190327644348e-02,-9.745264649391174316e-01
2.633439600467681885e-01,-9.446570277214050293e-02,-9.600658416748046875e-01
3.301555514335632324e-01,-2.580283880233764648e-01,-9.079750180244445801e-01
1.749702095985412598e-01,-3.206941783428192139e-01,-9.308816194534301758e-01
-5.427471399307250977e-01,8.059231042861938477e-01,2.364606559276580811e-01
-5.158193111419677734e-01,7.357468605041503906e-01,-4.388703405857086182e-01
-4.198228120803833008e-01,8.439537882804870605e-01,-3.339024186134338379e-01
-7.874562144279479980e-01,6.162184476852416992e-01,-1.369620114564895630e-02
-3.519809544086456299e-01,1.254191100597381592e-01,-9.275664091110229492e-01
-5.008511543273925781e-01,3.397966623306274414e-01,-7.960441112518310547e-01
1.195745915174484253e-02,2.807226479053497314e-01,-9.597143530845642090e-01
2.611394226551055908e-01,4.531171619892120361e-01,-8.523444533348083496e-01
4.210797548294067383e-01,5.783458948135375977e-01,-6.987186670303344727e-01
1.881520897150039673e-01,1.911567151546478271e-01,-9.633575081825256348e-01
3.273531198501586914e-01,1.776866018772125244e-01,-9.280449748039245605e-01
5.944576859474182129e-01,6.409940123558044434e-02,-8.015679717063903809e-01
6.578378081321716309e-01,1.088336333632469177e-01,-7.452547550201416016e-01
5.251303911209106445e-01,4.875570535659790039e-01,-6.975141763687133789e-01
7.710765600204467773e-01,3.244910016655921936e-02,-6.359149813652038574e-01
8.303594589233398438e-01,4.600838571786880493e-02,-5.553254485130310059e-01
7.823917865753173828e-01,2.522297948598861694e-02,-6.222755908966064453e-01
-9.031053185462951660e-01,-1.209548711776733398e-01,4.120325148105621338e-01
9.442246556282043457e-01,1.403220444917678833e-01,-2.979086637496948242e-01
8.879576921463012695e-01,4.114152491092681885e-02,-4.580813348293304443e-01
9.014184474945068359e-01,1.381105929613113403e-01,-4.103294014930725098e-01
6.881250739097595215e-01,2.032354325056076050e-01,-6.965480446815490723e-01
1.387897431850433350e-01,6.467400491237640381e-02,-9.882078170776367188e-01
1.348529756069183350e-01,-3.066530227661132812e-01,-9.422199726104736328e-01
-2.117903828620910645e-01,-1.896486729383468628e-01,-9.587377905845642090e-01
-3.333190828561782837e-02,-1.078662648797035217e-01,-9.936065673828125000e-01
-2.087425142526626587e-01,-3.241859972476959229e-01,-9.226754307746887207e-01
1.671790331602096558e-01,-3.780927062034606934e-01,-9.105476737022399902e-01
9.406472742557525635e-02,1.917729675769805908e-01,-9.769211411476135254e-01
9.203520417213439941e-02,9.684721231460571289e-01,-2.314978390932083130e-01
8.804913610219955444e-02,8.147036433219909668e-01,-5.731539726257324219e-01
-2.564204335212707520e-01,4.968591332435607910e-01,-8.290835618972778320e-01
-2.404485046863555908e-01,2.343946099281311035e-01,-9.419360756874084473e-01
2.246079742908477783e-01,1.155116707086563110e-01,-9.675784707069396973e-01
4.482636749744415283e-01,-7.220640778541564941e-03,-8.938722014427185059e-01
-7.593613117933273315e-02,9.559552669525146484e-01,-2.835192084312438965e-01
-4.073425829410552979e-01,8.803787231445312500e-01,2.429100275039672852e-01
2.307032793760299683e-01,-8.392742276191711426e-01,-4.923360347747802734e-01
-1.894391477108001709e-01,9.764522910118103027e-01,1.032168269157409668e-01
-5.386638641357421875e-01,6.835837960243225098e-01,4.924981892108917236e-01
1.614170074462890625e-01,8.735860586166381836e-01,4.591206908226013184e-01
9.238730072975158691e-01,3.232044279575347900e-01,2.049329429864883423e-01
-9.859058260917663574e-01,-5.094298720359802246e-02,1.593565195798873901e-01
7.516706585884094238e-01,5.614256858825683594e-01,-3.461107015609741211e-01
5.682278275489807129e-01,-4.929922521114349365e-02,-8.213931918144226074e-01
5.786033347249031067e-02,4.224162697792053223e-01,-9.045532941818237305e-01
2.725604176521301270e-01,4.737890064716339111e-01,-8.373975753784179688e-01
2.705867290496826172e-01,2.681469023227691650e-01,-9.245972633361816406e-01
1.036732718348503113e-01,2.133884727954864502e-01,-9.714511632919311523e-01
1.843275502324104309e-02,6.576691269874572754e-01,-7.530813217163085938e-01
5.824459716677665710e-02,3.543169498443603516e-01,-9.333097338676452637e-01
7.855173945426940918e-01,8.072030544281005859e-02,-6.135525107383728027e-01
8.943424820899963379e-01,5.949497967958450317e-02,-4.434093236923217773e-01
1.749371178448200226e-03,-4.647853225469589233e-02,-9.989177584648132324e-01
1.429592818021774292e-01,7.231610268354415894e-02,-9.870830178260803223e-01
2.747784554958343506e-01,1.536199897527694702e-01,-9.491562843322753906e-01
-6.294091045856475830e-02,-8.382289856672286987e-02,-9.944908618927001953e-01
6.060705333948135376e-02,-4.240614920854568481e-02,-9.972605109214782715e-01
-1.608164459466934204e-01,-9.745170176029205322e-02,-9.821615815162658691e-01
-6.325174868106842041e-02,1.219075247645378113e-01,-9.905239939689636230e-01
-9.245125204324722290e-02,1.076892316341400146e-01,-9.898766279220581055e-01
-6.416141986846923828e-01,5.611296296119689941e-01,5.229384899139404297e-01
-2.600518763065338135e-01,7.367028594017028809e-01,6.242130994796752930e-01
-4.518556296825408936e-01,7.034886479377746582e-01,5.485710501670837402e-01
-5.502402782440185547e-01,6.532680392265319824e-01,5.200734734535217285e-01
-5.286920666694641113e-01,6.627452969551086426e-01,5.303333997726440430e-01
-3.810984194278717041e-01,6.588943004608154297e-01,6.485539674758911133e-01
-3.547597229480743408e-01,6.782516837120056152e-01,6.435216069221496582e-01
-3.572581112384796143e-01,6.248289346694946289e-01,6.942301988601684570e-01
-2.883200645446777344e-01,7.727721333503723145e-01,5.654155015945434570e-01
-2.322421520948410034e-01,7.947337627410888672e-01,5.607689619064331055e-01
-2.361449301242828369e-01,8.383548259735107422e-01,4.913213849067687988e-01
-2.379406094551086426e-01,8.408753275871276855e-01,4.861201941967010498e-01
8.471834063529968262e-01,-4.781135320663452148e-01,-2.317060679197311401e-01
-5.083303451538085938e-01,3.349437713623046875e-01,-7.933554649353027344e-01
-6.284271478652954102e-01,2.580659985542297363e-01,-7.338128685951232910e-01
-4.563322961330413818e-01,8.165021240711212158e-02,-8.860553503036499023e-01
-1.414069682359695435e-01,-6.335016340017318726e-02,-9.879224896430969238e-01
4.977589473128318787e-02,-1.035381183028221130e-01,-9.933792352676391602e-01
6.962203234434127808e-02,2.789393067359924316e-01,-9.577816724777221680e-01
2.598613798618316650e-01,1.777550578117370605e-01,-9.491444826126098633e-01
4.763193130493164062e-01,7.217836976051330566e-01,-5.021438002586364746e-01
2.856505513191223145e-01,4.581730365753173828e-01,-8.417131900787353516e-01
6.390189528465270996e-01,7.260587811470031738e-01,-2.539553940296173096e-01
-3.822872340679168701e-01,6.336801499128341675e-02,-9.218682050704956055e-01
3.721654787659645081e-02,8.115929961204528809e-01,-5.830367803573608398e-01
2.103086262941360474e-01,5.059199929237365723e-01,-8.365495204925537109e-01
2.393401265144348145e-01,2.289090901613235474e-01,-9.435661435127258301e-01
-6.944672465324401855e-01,2.695226967334747314e-01,-6.671377420425415039e-01
-9.832322001457214355e-01,1.822383105754852295e-01,6.597624160349369049e-03
-6.122911572456359863e-01,7.377827763557434082e-01,-2.842113673686981201e-01
-6.334478855133056641e-01,5.875293016433715820e-01,-5.035405755043029785e-01
-7.822977304458618164e-01,1.904680877923965454e-01,-5.930701494216918945e-01
5.800301954150199890e-02,7.168860435485839844e-01,6.947733163833618164e-01
-6.331688910722732544e-02,6.036753058433532715e-01,7.947119474411010742e-01
-6.200967431068420410e-01,4.501467347145080566e-01,6.425325274467468262e-01
-2.960430681705474854e-01,9.201717376708984375e-01,2.562076449394226074e-01
-7.425324916839599609e-01,4.721845686435699463e-01,-4.750654101371765137e-01
-8.811295032501220703e-01,2.867121100425720215e-01,3.760411441326141357e-01
-7.580432295799255371e-01,5.943905115127563477e-01,2.684592604637145996e-01
-7.707365751266479492e-01,5.853014588356018066e-01,2.517681717872619629e-01
-7.627646923065185547e-01,5.970067381858825684e-01,2.485415339469909668e-01
-7.588039040565490723e-01,5.954842567443847656e-01,2.638466954231262207e-01
-7.646257281303405762e-01,6.427527666091918945e-01,4.707779735326766968e-02
-4.195286929607391357e-01,6.012901067733764648e-01,6.800337433815002441e-01
-4.266866743564605713e-01,4.259222745895385742e-01,7.978275418281555176e-01
-2.626037001609802246e-01,5.908001661300659180e-01,7.628856897354125977e-01
-4.459932446479797363e-01,6.582773327827453613e-01,6.064330935478210449e-01
5.020648837089538574e-01,-7.810771465301513672e-01,-3.712805807590484619e-01
4.814117252826690674e-01,-7.260822057723999023e-01,-4.909658432006835938e-01
-4.995394945144653320e-01,6.120768189430236816e-01,6.130433678627014160e-01
-4.193495512008666992e-01,6.222354769706726074e-01,6.610362529754638672e-01
-4.819999039173126221e-01,6.157786250114440918e-01,6.232919096946716309e-01
-4.492686390876770020e-01,6.088061928749084473e-01,6.538447141647338867e-01
-1.043043285608291626e-01,6.221724152565002441e-01,7.759007811546325684e-01
-1.301220953464508057e-01,9.756758809089660645e-01,1.764221936464309692e-01
-3.875099420547485352e-01,4.656934738159179688e-01,7.955913543701171875e-01
-2.418185174465179443e-01,5.275962948799133301e-01,8.143501281738281250e-01
-3.581841588020324707e-01,4.137878715991973877e-01,8.369490504264831543e-01
-3.874736726284027100e-01,5.704996585845947266e-01,7.241508364677429199e-01
-4.673435986042022705e-01,5.695824027061462402e-01,6.761403083801269531e-01
-5.173360109329223633e-01,4.639122486114501953e-01,7.191306948661804199e-01
-4.640394151210784912e-01,4.507512152194976807e-01,7.625554203987121582e-01
-2.469405978918075562e-01,3.459783792495727539e-01,9.051626324653625488e-01
-1.881613731384277344e-01,6.484629511833190918e-01,7.376253008842468262e-01
-6.123524308204650879e-01,6.747581362724304199e-01,4.119778573513031006e-01
-3.561347126960754395e-01,7.850824594497680664e-01,5.067678093910217285e-01
-3.248869180679321289e-01,8.332914113998413086e-01,4.472962617874145508e-01
-6.990869045257568359e-01,5.865113139152526855e-01,4.090011417865753174e-01
2.289967089891433716e-01,4.121301472187042236e-01,8.818782567977905273e-01
1.344444751739501953e-01,6.824473738670349121e-01,7.184638381004333496e-01
-2.848061025142669678e-01,8.637832403182983398e-01,4.156488180160522461e-01
-1.675739884376525879e-01,7.255350947380065918e-01,6.674710512161254883e-01
-7.590646743774414062e-01,4.909117817878723145e-01,4.275820553302764893e-01
4.997075721621513367e-02,9.541603922843933105e-01,2.950949072837829590e-01
-7.337254285812377930e-01,4.879117310047149658e-01,-4.728521704673767090e-01
-4.037434458732604980e-01,8.709310293197631836e-01,-2.801255285739898682e-01
9.832832217216491699e-01,9.769598394632339478e-02,-1.536545753479003906e-01
1.537805795669555664e-01,-2.033921629190444946e-01,-9.669453501701354980e-01
1.653061956167221069e-01,-2.058285921812057495e-01,-9.645250439643859863e-01
2.140777409076690674e-01,-2.718686759471893311e-01,-9.382207393646240234e-01
1.856752336025238037e-01,-3.490100204944610596e-01,-9.185405373573303223e-01
-5.759594216942787170e-02,-3.617618978023529053e-01,-9.304895997047424316e-01
-1.371924281120300293e-01,-4.260239303112030029e-01,-8.942493200302124023e-01
2.942519821226596832e-02,-3.826304674148559570e-01,-9.234328269958496094e-01
-5.276822447776794434e-01,8.489399552345275879e-01,-2.919631078839302063e-02
5.976510643959045410e-01,4.717761874198913574e-01,-6.482595801353454590e-01
8.660682439804077148e-01,2.612612545490264893e-01,-4.262256920337677002e-01
-1.804306656122207642e-01,8.327350616455078125e-01,5.234471559524536133e-01
1.287841796875000000e-01,-1.657464355230331421e-01,-9.777232408523559570e-01
1.592599749565124512e-01,-8.751007914543151855e-02,-9.833505153656005859e-01
1.932911127805709839e-01,-3.271254599094390869e-01,-9.250013828277587891e-01
-3.904948383569717407e-02,-3.503724932670593262e-01,-9.357961416244506836e-01
-8.801947236061096191e-01,3.513232469558715820e-01,-3.191069066524505615e-01
5.663527846336364746e-01,-7.079172134399414062e-02,-8.211169242858886719e-01
5.662888884544372559e-01,-6.963878124952316284e-02,-8.212595582008361816e-01
6.620573997497558594e-01,1.744772046804428101e-01,-7.288604974746704102e-01
7.416599392890930176e-01,3.496734797954559326e-01,-5.724238157272338867e-01
8.705697655677795410e-01,3.844170644879341125e-02,-4.905410408973693848e-01
6.594962477684020996e-01,1.898238509893417358e-01,-7.273455858230590820e-01
5.323091745376586914e-01,-1.713852584362030029e-01,-8.290199041366577148e-01
5.699614286422729492e-01,-1.436431854963302612e-01,-8.090182542800903320e-01
7.518652826547622681e-02,-1.073688492178916931e-01,-9.913721680641174316e-01
2.071126699447631836e-01,-4.014254510402679443e-01,-8.921669721603393555e-01
1.282122433185577393e-01,4.789754748344421387e-02,-9.905893802642822266e-01
-4.685180261731147766e-02,1.636560261249542236e-01,-9.854042530059814453e-01
1.947192102670669556e-01,1.888346523046493530e-01,-9.625102281570434570e-01
1.164428666234016418e-01,-2.836026549339294434e-01,-9.518458843231201172e-01
-2.255933284759521484e-01,-2.177792489528656006e-01,-9.495682716369628906e-01
1.000496223568916321e-01,-1.843002289533615112e-01,-9.777645468711853027e-01
-2.495843321084976196e-01,9.518308639526367188e-01,-1.781171262264251709e-01
-6.727861613035202026e-02,9.419897794723510742e-01,-3.288297057151794434e-01
-2.202043831348419189e-01,8.623640537261962891e-01,-4.558930397033691406e-01
-5.822789072990417480e-01,4.192761778831481934e-01,6.965333819389343262e-01
-6.993113756179809570e-01,4.650848805904388428e-01,5.428256392478942871e-01
-4.383995532989501953e-01,6.631218791007995605e-01,6.066919565200805664e-01
-4.433926343917846680e-01,6.391974091529846191e-01,6.283547282218933105e-01
-4.444045126438140869e-01,6.425994038581848145e-01,6.241559982299804688e-01
-2.978324890136718750e-01,6.643145084381103516e-01,6.855523586273193359e-01
-4.032413959503173828e-01,6.538842320442199707e-01,6.401809453964233398e-01
-5.391258597373962402e-01,6.509513258934020996e-01,5.344208478927612305e-01
-5.789626240730285645e-01,4.844419658184051514e-01,6.558340787887573242e-01
-6.240803003311157227e-01,5.772125124931335449e-01,5.266397595405578613e-01
-3.054459989070892334e-01,6.337904334068298340e-01,7.106422185897827148e-01
-6.426204442977905273e-01,3.378000855445861816e-01,6.876990199089050293e-01
-3.575043678283691406e-01,6.679150462150573730e-01,6.527481675148010254e-01
-4.193069636821746826e-01,4.971848726272583008e-01,7.595977783203125000e-01
-3.440723940730094910e-02,-9.993571639060974121e-01,-1.006932649761438370e-02
-5.629231929779052734e-01,7.624152302742004395e-01,3.191245496273040771e-01
-5.496286153793334961e-01,7.688212990760803223e-01,3.268366158008575439e-01
-7.487936019897460938e-01,6.373968720436096191e-01,1.817506998777389526e-01
-7.648850679397583008e-01,6.326360106468200684e-01,1.213363856077194214e-01
-7.417652606964111328e-01,6.689675450325012207e-01,4.760992154479026794e-02
-7.830955386161804199e-01,6.143515706062316895e-01,9.661054611206054688e-02
-7.458447217941284180e-01,6.644405126571655273e-01,4.726974666118621826e-02
-6.917628049850463867e-01,7.197455167770385742e-01,5.857091397047042847e-02
-3.499329984188079834e-01,8.059535026550292969e-01,4.774786233901977539e-01
-3.898751735687255859e-01,8.618749976158142090e-01,3.242973089218139648e-01
-5.440281033515930176e-01,7.810022830963134766e-01,3.067064881324768066e-01
-6.396819353103637695e-01,7.218407988548278809e-01,2.641077935695648193e-01
-5.261523723602294922e-01,8.236306309700012207e-01,2.116513103246688843e-01
-5.104164481163024902e-01,7.269102931022644043e-01,4.594305157661437988e-01
-4.599839448928833008e-01,7.606776356697082520e-01,4.580220878124237061e-01
-6.455911993980407715e-01,7.300072312355041504e-01,2.242796868085861206e-01
-6.651417613029479980e-01,7.150220274925231934e-01,2.152440398931503296e-01
-7.609927654266357422e-01,6.432867050170898438e-01,8.409757167100906372e-02
-3.602122962474822998e-01,8.711982369422912598e-01,3.335575163364410400e-01
-4.358394742012023926e-01,8.845623731613159180e-01,1.661125272512435913e-01
-4.055431783199310303e-01,8.662636876106262207e-01,2.917566001415252686e-01
-4.978363513946533203e-01,7.488426566123962402e-01,4.374856650829315186e-01
-6.431316733360290527e-01,7.318943738937377930e-01,2.251939475536346436e-01
-7.175972461700439453e-01,6.915372014045715332e-01,8.264671266078948975e-02
-7.171798348426818848e-01,6.923105120658874512e-01,7.974442839622497559e-02
-7.193846702575683594e-01,6.832913756370544434e-01,1.248942613601684570e-01
-6.444255709648132324e-01,5.381783246994018555e-01,5.432125329971313477e-01
-5.611369609832763672e-01,5.489112734794616699e-01,6.195335388183593750e-01
-6.792983412742614746e-01,6.034481525421142578e-01,4.176171422004699707e-01
-6.857843995094299316e-01,5.859779119491577148e-01,4.316590726375579834e-01
-5.386250019073486328e-01,7.733569741249084473e-01,3.343682885169982910e-01
-9.146109223365783691e-01,3.147024810314178467e-01,2.538686394691467285e-01
-9.051672816276550293e-01,4.156101047992706299e-01,8.910871297121047974e-02
-5.536767840385437012e-01,6.626062989234924316e-01,5.043758153915405273e-01
-5.084670782089233398e-01,6.517325043678283691e-01,5.627664327621459961e-01
-5.966259241104125977e-01,2.747173607349395752e-01,7.540343999862670898e-01
-5.344349741935729980e-01,4.324879050254821777e-01,7.261773347854614258e-01
-4.832263588905334473e-01,6.414554715156555176e-01,5.958415865898132324e-01
-2.517779767513275146e-01,6.800609827041625977e-01,6.885673403739929199e-01
-3.454682230949401855e-01,6.707823872566223145e-01,6.562794446945190430e-01
-5.600163936614990234e-01,7.155890464782714844e-01,4.175093173980712891e-01
-4.647515714168548584e-01,6.272403001785278320e-01,6.249604225158691406e-01
-3.444204032421112061e-01,6.817917823791503906e-01,6.453948616981506348e-01
-4.705187380313873291e-01,5.314526557922363281e-01,7.043935060501098633e-01
-4.119643568992614746e-01,6.057817339897155762e-01,6.806716918945312500e-01
-4.034571945667266846e-01,6.408786773681640625e-01,6.530671119689941406e-01
-3.159361183643341064e-01,6.261993050575256348e-01,7.127825021743774414e-01
-2.842884659767150879e-01,7.233684062957763672e-01,6.292202472686767578e-01
-3.592471778392791748e-01,5.980258584022521973e-01,7.164541482925415039e-01
-1.070082783699035645e-01,6.732549667358398438e-01,7.316263318061828613e-01
-1.101045086979866028e-01,6.715381145477294922e-01,7.327439188957214355e-01
1.870756894350051880e-01,6.570949554443359375e-01,7.302252650260925293e-01
5.056758522987365723e-01,4.619390368461608887e-01,7.286317944526672363e-01
-5.212252214550971985e-02,5.832047462463378906e-01,8.106513619422912598e-01
4.269246160984039307e-01,6.032113432884216309e-01,6.736997961997985840e-01
